"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Extractor 1 1","Extractor 1 2","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://ansira.com/contact-us/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","67","29","0","100.000","0","0","0","0","0","0","","","","","","0.696","","https://ansira.com/about/contact-us/","HTTP Redirect","","","","","","","","","","","https://ansira.com/contact-us/","2026-02-20 10:07:08"
"https://ansira.com/insurance/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","29","28","0","96.550","0","0","0","0","0","0","","","","","","0.788","","https://ansira.com/industries/insurance/","HTTP Redirect","","","","","","","","","","","https://ansira.com/insurance/","2026-02-20 10:07:08"
"https://ansira.com/blogs","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","28","28","0","96.550","0","0","0","0","0","0","","","","","","0.701","","https://ansira.com/resources/blogs/","HTTP Redirect","","","","","","","","","","","https://ansira.com/blogs","2026-02-20 10:07:09"
"https://ansira.com/technology/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","29","28","0","96.550","0","0","0","0","0","0","","","","","","0.807","","https://ansira.com/industries/technology/","HTTP Redirect","","","","","","","","","","","https://ansira.com/technology/","2026-02-20 10:07:09"
"https://ansira.com/services/client-initiated-development-and-integration/","text/html; charset=UTF-8","200","","Indexable","","Client-Initiated Development and Integration — Ansira","53","478","Discover, develop, and integrate custom marketing solutions for your needs with end-to-end product development services.","120","756","","0","Client-initiated development and integration","44","","0","Search","6","Bring in the experts","20","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/services/client-initiated-development-and-integration/","","","","","","135693","21092","2057479","788.181","E","392","66","5.939","45.850","Hard","3.108","1","2","","28","28","0","96.550","81","54","0","4","4","0","","","","","8fb6e76af369c6a39cae45da6714e293","1.220","","","","","en-US","2.0","","","","","","","","https://ansira.com/services/client-initiated-development-and-integration/","2026-02-20 10:07:03"
"https://ansira.com/manufacturing/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","29","28","0","96.550","0","0","0","0","0","0","","","","","","0.797","","https://ansira.com/industries/manufacturing/","HTTP Redirect","","","","","","","","","","","https://ansira.com/manufacturing/","2026-02-20 10:07:10"
"https://ansira.com/ansira-attract","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","0","","1","1","0","3.450","0","0","0","0","0","0","","","","","","0.963","","https://ansira.com/platform/ansira-attract/","HTTP Redirect","","","","","","","","","","","https://ansira.com/ansira-attract","2026-02-20 10:07:11"
"https://ansira.com/health-medical/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","29","28","0","96.550","0","0","0","0","0","0","","","","","","0.879","","https://ansira.com/industries/health-medical/","HTTP Redirect","","","","","","","","","","","https://ansira.com/health-medical/","2026-02-20 10:07:11"
"https://ansira.com/case-studies/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","56","28","0","96.550","0","0","0","0","0","0","","","","","","0.655","","https://ansira.com/resources/case-studies/","HTTP Redirect","","","","","","","","","","","https://ansira.com/case-studies/","2026-02-20 10:07:12"
"https://ansira.com/ansira-create/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","58","28","0","96.550","0","0","0","0","0","0","","","","","","0.789","","https://ansira.com/platform/ansira-create/","HTTP Redirect","","","","","","","","","","","https://ansira.com/ansira-create/","2026-02-20 10:07:13"
"https://ansira.com/support/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","A+","0","","","","","0.000","1","1","","28","28","0","96.550","0","0","0","0","0","0","","","","","","0.730","","https://ansira.com/services/support/","HTTP Redirect","","","","","","","","","","","https://ansira.com/support/","2026-02-20 10:07:14"
"https://ansira.com/notice-at-collection/","text/html; charset=UTF-8","200","","Indexable","","Notice at Collection of Personal Information (California) — Ansira","66","579","","0","0","","0","Notice at Collection of Personal Information (California)","57","","0","Search","6","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/notice-at-collection/","","","","","","126319","20209","2160812","827.766","E","655","100","6.550","44.419","Hard","4.525","1","1","","29","29","0","100.000","84","54","0","4","4","0","","","","","7c3ce3e3c51f8cf960fab61bfdf4a4ac","1.234","","","","","en-US","2.0","","","","","","","","https://ansira.com/notice-at-collection/","2026-02-20 10:07:10"
"https://ansira.com/services/user-experience-and-design/","text/html; charset=UTF-8","200","","Indexable","","User Experience and Design — Ansira","35","331","Leverage user experience and design services from the experts to create impactful design experiences that leave the best impression.","132","817","","0","User experience and design","26","","0","Search","6","Design and execute impactful experiences","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/services/user-experience-and-design/","","","","","","133105","20871","2057015","788.003","E","404","64","6.312","49.237","Hard","3.162","1","2","","28","28","0","96.550","81","54","0","4","4","0","","","","","553902d5b817522ff6f0a0d94749556","1.689","","","","","en-US","2.0","","","","","","","","https://ansira.com/services/user-experience-and-design/","2026-02-20 10:07:12"
"https://ansira.com/services/program-strategy-and-measurement/","text/html; charset=UTF-8","200","","Indexable","","Program Strategy and Measurement — Ansira","41","409","Amplify your marketing strategy with data-driven insights and performance tracking with program strategy and measurement services.","130","834","","0","Program strategy & measurement","30","","0","Search","6","Make data-driven marketing moves","32","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/services/program-strategy-and-measurement/","","","","","","138371","21082","1742405","667.482","E","404","67","6.030","48.895","Hard","3.072","1","2","","28","28","0","96.550","81","54","0","4","4","0","","","","","715647887d8bf7997ff54cf3a71f763","1.300","","","","","en-US","2.0","","","","","","","","https://ansira.com/services/program-strategy-and-measurement/","2026-02-20 10:07:15"
"https://ansira.com/industries/","text/html; charset=UTF-8","200","","Indexable","","Industries We Serve — Ansira","28","261","Ansira's expertise spans 10+ major industries, from automotive to financial services to retail. Explore all 10 verticals.","121","712","","0","","0","","0","Search","6","Industries","10","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/industries/","","","","","","126655","20441","2007968","769.214","E","214","44","4.864","59.185","Fairly Hard","2.332","1","1","","28","28","0","96.550","91","54","0","4","4","0","","","","","a7f82d38c2686a581e6a81246dd43daa","17.716","","","","","en-US","2.0","","","","","","","","https://ansira.com/industries/","2026-02-20 10:07:00"
"https://ansira.com/industries/financial-services/","text/html; charset=UTF-8","200","","Indexable","","Financial Services Industry — Ansira","36","320","Give your advisors the technology they need to streamline their financial services marketing while ensuring all assets at compliant.","132","800","","0","Everything your advisors need to drive results","46","","0","Search","6","Reach your revenue goals with award-winning solutions","53","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/industries/financial-services/","","","","","","142605","22024","2054200","786.925","E","385","66","5.833","59.621","Fairly Hard","2.735","2","2","","0","0","0","0.000","83","55","0","4","4","0","","","","","bf1af7e205d574f96d3f996dae8496b","1.459","","","","","en-US","2.0","","","","","","","","https://ansira.com/industries/financial-services/","2026-02-20 10:07:18"
"https://ansira.com/about/legal/","text/html; charset=UTF-8","200","","Indexable","","Legal Hub — Ansira","18","173","","0","0","","0","","0","","0","Search","6","Legal information & resources","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/about/legal/","","","","","","123866","19476","2004295","767.807","E","212","37","5.730","65.739","Normal","2.327","2","2","","0","0","0","0.000","83","57","0","4","4","0","","","","","e3b7be5dbb8f51c6d909c9b9d62fc6ad","1.439","","","","","en-US","2.0","","","","","","","","https://ansira.com/about/legal/","2026-02-20 10:07:21"
"https://ansira.com/about/partners/","text/html; charset=UTF-8","200","","Indexable","","Partners — Ansira","17","160","Maximize your impact by joining our partner ecosystem. See how partnering with Ansira will help you elevate your business and drive revenue.","140","871","","0","Partners","8","","0","Search","6","Partnering with Ansira","22","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/about/partners/","","","","","","144438","23190","2210505","846.802","F","488","89","5.483","57.207","Fairly Hard","3.252","2","2","","0","0","0","0.000","83","55","0","4","4","0","","","","","4e118299e0b9a59dbdbcb94ed66db10e","1.321","","","","","en-US","2.0","","","","","","","","https://ansira.com/about/partners/","2026-02-20 10:07:23"
"https://ansira.com/california-privacy-rights/","text/html; charset=UTF-8","200","","Indexable","","California Consumer Privacy Rights (CPRA/CCPA) — Ansira","55","527","","0","0","","0","California Consumer Privacy Rights","34","","0","Search","6","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ansira.com/california-privacy-rights/","","","","","","126758","21400","2164428","829.151","E","728","105","6.933","58.255","Fairly Hard","4.682","1","1","","32","29","0","100.000","85","56","0","4","4","0","","","","","388b37de75c196eb6321f79ae009cabd","46.485","","","","","en-US","2.0","","","","","","","","https://ansira.com/california-privacy-rights/","2026-02-20 10:06:47"
